workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,native-country,income,age_bin,hours_bin
7,30219,15,1,2,11,0,4,1,0,0,39,0,2,1
1,350387,12,5,2,3,0,4,1,0,0,19,0,2,2
4,194247,9,4,4,12,1,4,1,0,0,39,0,0,1
4,137653,11,15,2,1,5,4,0,0,0,39,0,3,1
4,131762,11,15,4,8,1,4,0,0,0,39,0,2,1
6,283587,11,15,2,4,0,4,1,0,0,39,0,1,2
5,218164,15,1,2,3,0,4,1,7298,0,39,0,1,2
4,287581,9,4,2,4,0,4,1,7688,0,39,0,2,2
4,281725,4,9,0,7,1,4,0,0,0,26,0,2,1
4,50120,11,15,2,12,0,4,1,0,1573,39,0,3,1
4,156667,11,15,4,8,1,4,1,0,0,39,0,2,0
4,566066,15,1,4,1,1,2,0,0,0,39,0,1,2
4,121352,9,4,2,10,0,4,1,0,0,0,0,2,3
4,260977,2,14,4,12,3,4,0,0,0,39,0,0,0
4,90860,15,1,4,1,3,1,0,0,0,39,0,0,1
4,218302,11,15,2,12,0,4,1,0,0,39,0,2,2
4,170142,11,15,2,7,0,4,1,0,0,39,0,2,2
2,171889,11,15,0,14,4,4,0,0,0,39,0,1,2
4,193172,11,15,4,12,3,4,0,0,0,39,0,1,1
4,164134,11,15,4,13,3,4,0,0,0,39,0,0,0
4,204283,5,10,2,14,0,2,1,0,0,39,0,4,1
0,81169,11,15,5,0,4,4,0,0,0,39,0,3,1
4,92143,8,2,2,4,5,4,0,7688,0,39,0,2,2
4,181099,0,12,2,3,0,4,1,0,0,39,0,1,1
7,102791,11,15,0,1,3,4,0,0,0,39,0,3,1
2,364548,12,5,2,10,0,4,1,0,1977,39,0,2,2
5,153516,15,1,4,3,3,4,1,0,0,39,0,0,1
6,189528,11,15,2,12,0,4,1,0,0,39,0,3,4
2,154171,15,1,6,7,1,4,1,0,0,39,0,4,0
4,90752,9,4,4,12,3,4,0,0,0,39,0,0,1
4,278763,8,2,3,4,1,4,0,0,0,39,0,3,2
4,253581,15,1,4,1,1,4,0,0,0,39,0,1,1
4,59660,8,2,2,13,0,4,1,0,0,39,0,2,2
6,170988,11,15,2,14,0,4,1,0,0,39,0,3,2
0,160984,1,13,4,0,3,4,0,0,0,39,0,0,0
4,493732,3,8,4,5,3,4,0,0,0,26,0,0,1
4,325802,11,15,5,12,1,4,0,0,0,39,0,2,1
4,196344,15,1,2,5,0,4,1,0,0,13,0,2,1
7,316589,12,5,2,4,0,4,1,0,0,39,0,1,1
5,365739,11,15,2,3,0,4,1,0,0,39,0,1,2
4,309990,15,1,5,8,4,4,0,0,0,39,0,2,1
4,241852,2,14,4,3,4,4,1,0,0,39,0,1,1
4,184105,11,15,2,4,0,4,1,0,0,39,0,2,2
4,134680,11,15,4,8,1,4,1,0,0,39,0,2,1
4,274545,15,1,4,1,3,4,0,0,0,39,0,0,0
4,207853,9,4,2,12,0,4,1,15024,0,39,0,2,3
4,284061,15,1,4,13,1,4,1,0,0,39,0,0,2
4,186446,15,1,0,13,4,4,0,0,0,39,0,3,2
4,255575,11,15,4,8,1,4,0,0,0,39,0,0,1
1,302661,7,3,6,4,4,4,1,13550,0,39,0,3,1
4,148509,0,12,3,10,2,1,1,0,0,0,0,3,2
4,211239,12,5,2,4,0,4,1,0,2415,39,0,2,2
4,50468,11,15,0,6,1,4,1,0,3175,39,0,4,0
4,316820,9,4,0,12,1,4,1,0,0,39,0,2,1
4,145964,15,1,2,3,0,4,1,7298,0,39,0,0,2
4,185084,15,1,2,7,0,4,1,0,0,39,0,2,2
4,183111,8,2,4,14,3,4,1,0,0,39,0,1,2
4,63042,11,15,4,1,3,4,1,0,0,39,0,1,1
4,339738,11,15,2,14,2,2,1,0,0,39,0,1,1
4,273049,5,10,2,5,0,4,1,0,0,39,0,0,0
7,239256,15,1,2,1,0,4,1,0,0,39,0,3,1
6,110102,11,15,6,5,1,4,1,0,1668,39,0,4,3
7,165764,9,4,2,10,5,2,0,0,0,39,0,1,1
4,152744,15,1,4,1,1,1,0,0,0,39,0,0,0
2,212303,12,5,2,4,0,4,1,0,0,39,0,3,1
6,118544,11,15,2,3,0,4,1,0,0,39,0,2,1
4,269548,3,8,2,6,0,4,1,0,0,26,0,2,3
7,319303,15,1,0,8,4,4,1,0,2472,39,0,0,1
8,216001,5,10,2,5,0,4,1,0,0,39,0,4,0
4,205816,11,15,2,8,5,4,0,0,0,39,0,2,1
4,427437,11,15,4,12,3,2,0,0,0,39,0,0,1
4,198259,9,4,4,4,3,4,0,0,0,39,0,0,1
4,54314,6,11,4,8,1,4,1,0,0,39,0,2,0
4,195744,11,15,4,3,1,4,1,0,0,39,0,1,1
2,294547,15,1,0,11,1,4,1,0,0,39,0,3,2
4,77521,1,13,4,9,4,4,0,0,0,39,0,2,1
4,288158,11,15,2,3,0,4,1,0,0,39,0,1,1
4,125010,9,4,4,1,3,4,0,0,0,39,0,0,2
4,80945,11,15,2,7,0,4,1,0,0,27,0,1,1
4,33016,0,12,4,7,3,4,1,0,0,39,0,0,1
4,388725,12,5,0,12,1,4,1,0,0,39,0,2,2
2,347136,15,1,0,1,1,4,0,0,0,39,0,2,2
5,158294,8,2,2,5,0,4,1,99999,0,39,0,3,3
4,362787,0,12,3,8,4,2,0,0,0,39,0,1,1
4,39388,11,15,0,12,1,4,1,0,0,39,0,1,1
4,322691,12,5,6,4,3,4,1,0,0,39,0,3,3
4,31659,15,1,4,3,1,4,1,2202,0,39,0,1,2
4,176940,15,1,4,1,1,4,0,0,0,39,0,4,0
2,189027,11,15,2,14,0,4,1,0,0,39,0,1,1
4,98719,11,15,0,6,4,4,1,0,0,39,0,3,1
4,172238,11,15,6,4,4,4,0,0,0,39,0,3,2
0,170456,15,1,4,0,3,4,1,0,0,39,0,0,0
4,129009,9,4,4,4,1,4,0,0,0,39,0,1,2
4,247580,2,14,4,6,3,4,1,0,0,39,0,0,0
4,204516,9,4,0,10,1,4,1,0,0,39,0,1,2
4,192652,9,4,4,4,1,4,1,0,0,39,0,1,0
4,336543,11,15,2,4,0,1,1,0,0,39,0,1,2
0,143938,11,15,5,0,4,2,0,0,0,39,0,1,1
4,272591,0,12,4,7,1,4,1,0,0,39,0,0,1
2,312372,11,15,4,6,2,2,1,0,0,39,0,1,1
2,172270,15,1,0,1,4,4,0,0,0,39,0,1,2
4,342414,15,1,4,14,3,4,1,0,0,39,0,0,1
4,123886,11,15,4,12,2,2,0,0,0,39,0,3,1
4,398130,11,15,0,12,1,4,1,0,0,39,0,0,4
4,142989,9,4,2,10,0,4,1,0,0,39,0,1,1
4,331539,11,15,4,3,1,3,1,0,0,39,0,1,1
4,225156,6,11,2,3,0,4,1,0,0,39,0,0,2
0,311863,11,15,4,0,3,4,1,0,0,39,0,0,1
2,170682,1,13,2,10,5,2,0,0,0,39,0,1,1
4,96178,11,15,4,8,3,4,0,0,0,39,0,0,1
0,37932,15,1,4,0,3,4,1,0,0,39,0,0,1
4,198126,5,10,4,5,1,4,1,0,0,39,0,2,1
4,344275,12,5,4,10,1,4,1,0,0,0,0,1,2
4,112497,9,4,2,12,0,4,1,0,0,39,0,2,2
4,178487,11,15,4,14,1,4,1,0,1669,39,0,2,1
4,55395,8,2,2,11,0,4,1,0,0,39,0,2,1
2,131239,12,5,2,10,0,4,1,0,0,39,0,2,1
6,104772,9,4,2,10,0,4,1,3908,0,39,0,2,1
4,427320,9,4,0,8,1,2,1,3325,0,39,0,3,1
0,73296,1,13,4,0,1,2,0,0,0,39,0,1,1
4,216853,11,15,2,4,0,4,1,0,0,39,0,0,1
4,259757,15,1,2,12,0,4,1,0,0,39,0,2,2
4,200734,11,15,5,9,1,2,0,0,0,27,0,2,2
0,87515,11,15,4,0,3,4,1,0,0,11,0,0,2
4,161245,1,13,4,8,3,4,1,0,0,39,0,0,0
4,262024,11,15,4,8,3,2,1,0,0,39,0,1,1
4,287681,11,15,4,7,3,4,1,0,0,26,0,0,1
4,303601,2,14,2,5,0,4,1,0,0,39,0,1,1
0,365410,15,1,5,0,2,4,0,0,0,39,0,3,4
6,394356,11,15,2,5,0,4,1,0,0,39,0,1,1
4,263150,15,1,2,4,5,4,0,0,0,39,0,1,2
7,86618,12,5,4,4,1,4,0,0,0,39,0,2,2
4,120277,9,4,4,10,3,4,1,0,0,39,0,2,2
1,90393,15,1,2,1,0,4,1,0,0,39,0,3,2
5,79078,11,15,4,5,1,4,1,0,0,39,0,1,2
7,197344,11,15,2,7,0,4,1,0,0,39,0,2,1
4,120998,15,1,4,10,1,4,1,0,0,39,0,0,0
4,37522,9,4,2,12,0,4,1,15024,0,39,0,2,2
4,96321,15,1,2,10,0,4,1,0,0,39,0,2,1
4,217302,11,15,4,8,1,4,1,0,0,39,0,0,1
4,137109,0,12,0,8,1,4,0,0,0,39,0,4,0
4,227823,7,3,0,1,3,4,0,0,0,39,0,2,3
4,22149,11,15,4,8,3,0,1,0,0,39,0,2,0
4,176900,11,15,2,14,0,4,1,0,0,39,0,2,2
4,154368,9,4,2,4,0,4,1,0,0,39,0,3,2
4,183445,11,15,5,9,3,4,0,0,0,13,0,1,1
4,193537,11,15,4,1,3,2,1,0,0,39,0,0,0
4,313873,11,15,4,14,3,4,1,0,0,39,0,0,1
4,34186,11,15,2,6,0,4,1,0,0,39,0,2,1
7,271807,12,5,0,10,1,4,1,0,0,39,0,2,0
0,46449,9,4,2,0,0,4,1,0,0,39,0,4,0
4,128065,11,15,2,12,0,4,1,0,0,39,0,1,2
4,176486,9,4,4,8,1,4,0,0,0,39,0,0,1
4,191072,9,4,0,6,1,4,1,0,0,39,0,3,1
4,34452,8,2,2,3,0,4,1,0,0,39,0,1,2
7,123253,9,4,2,10,0,4,1,0,0,39,0,1,2
4,113461,11,15,0,7,1,4,1,0,0,39,0,2,1
4,116267,2,14,4,3,3,4,1,0,0,4,0,0,0
4,30433,9,4,4,13,2,4,0,0,0,39,0,1,3
4,198512,9,4,4,4,1,4,0,0,0,39,0,0,1
5,131826,14,6,6,10,4,4,1,99999,0,39,0,2,2
4,129764,11,15,2,14,0,4,1,0,0,39,0,1,2
4,49398,9,4,5,10,1,4,1,10520,0,39,0,1,1
2,292285,1,13,4,10,3,4,0,0,0,39,0,0,1
1,91726,12,5,2,13,5,4,0,0,0,39,0,3,1
4,178282,11,15,6,3,4,4,1,0,0,39,0,3,1
4,227458,11,15,4,4,4,4,1,0,0,39,0,2,2
4,183470,8,2,2,3,0,0,1,0,0,39,0,1,2
4,275446,15,1,5,7,1,2,1,0,0,39,0,2,1
4,328013,12,5,4,10,1,2,1,0,0,39,0,2,3
4,382688,0,12,4,6,1,4,1,0,0,39,0,0,0
4,122988,11,15,4,6,3,4,1,0,0,39,0,0,0
4,175537,9,4,4,1,3,2,0,0,0,39,0,0,1
4,256278,11,15,4,8,2,3,0,0,0,8,0,0,1
4,161153,9,4,2,10,0,4,1,0,0,39,0,1,1
4,48189,6,11,2,5,0,4,1,0,0,39,0,1,3
4,186531,11,15,2,3,0,4,1,0,0,39,0,2,2
4,96866,15,1,4,8,2,4,0,0,0,39,0,0,1
4,117555,7,3,2,7,0,4,1,0,0,39,0,1,2
0,98549,11,15,4,0,3,4,0,0,1602,39,0,0,1
4,101782,11,15,0,12,1,4,0,0,0,39,0,2,1
4,234753,8,2,2,4,5,4,0,0,0,39,0,1,1
4,59469,9,4,2,3,0,4,1,0,0,39,0,3,2
4,614113,15,1,5,1,4,2,0,0,0,39,0,1,1
4,203505,10,7,4,10,3,4,0,0,0,39,0,2,1
4,128365,9,4,4,10,3,4,1,0,0,39,0,1,1
4,36990,11,15,2,3,0,2,1,0,0,39,0,3,2
4,303240,11,15,4,12,3,4,0,0,0,39,0,0,0
0,217043,0,12,2,0,0,4,1,0,0,39,0,4,0
4,176079,11,15,2,1,5,4,0,15024,0,39,0,3,1
5,266047,9,4,4,4,1,4,1,0,0,39,0,2,3
5,285890,15,1,2,10,0,2,1,0,0,14,0,2,1
4,70261,11,15,4,8,3,4,1,0,0,39,0,0,1
4,214236,11,15,4,1,1,4,0,0,0,39,0,0,1
6,143385,11,15,2,5,0,4,1,0,0,39,0,2,2
4,150507,15,1,2,1,0,4,1,0,0,39,0,3,1
4,292264,15,1,2,12,0,4,1,0,0,39,0,0,1
5,110861,9,4,2,12,0,4,1,0,0,39,0,2,2
4,225064,11,15,0,3,3,4,1,0,0,39,0,1,1
4,154120,11,15,2,8,0,4,1,0,0,38,0,1,1
4,34465,1,13,4,6,3,4,1,0,0,39,0,0,1
4,89598,9,4,2,4,5,4,0,0,2057,39,0,1,1
4,183668,11,15,2,6,0,4,1,0,0,39,0,3,1
4,189382,7,3,0,1,1,4,0,0,1504,39,0,2,1
0,165103,9,4,2,0,0,4,1,0,2174,39,0,4,2
4,44216,12,5,4,1,1,4,0,0,0,39,0,2,0
4,150471,0,12,4,8,3,4,0,0,0,39,0,0,1
4,32627,11,15,0,8,1,4,1,0,0,39,0,2,1
6,153109,7,3,0,4,4,4,0,0,0,39,0,2,2
4,352451,11,15,4,7,4,2,0,0,0,39,0,1,1
4,176716,9,4,2,14,0,4,1,0,0,39,0,2,3
1,171850,11,15,0,4,1,4,1,0,0,39,0,2,2
4,260496,11,15,4,7,3,2,0,0,0,39,0,2,1
4,154410,9,4,2,12,0,4,1,0,1902,39,0,2,1
6,23500,11,15,2,3,0,4,1,0,0,39,0,1,3
4,178312,1,13,2,12,0,4,1,0,1902,39,0,3,3
4,62593,8,2,2,5,0,1,1,0,0,39,0,2,1
4,123291,15,1,5,7,1,4,1,0,0,39,0,1,1
4,313817,11,15,2,14,0,4,1,0,0,39,0,0,2
7,229270,9,4,2,4,0,3,1,0,1579,39,0,3,1
4,212027,9,4,0,10,1,2,1,0,0,39,0,2,1
4,259532,15,1,2,14,0,4,1,0,0,39,0,3,3
2,213258,9,4,4,10,3,4,1,0,0,39,0,1,1
4,316337,15,1,2,7,0,0,1,0,0,39,0,1,1
4,179123,15,1,4,4,1,4,0,0,0,39,0,2,2
4,191765,9,4,4,10,1,4,1,0,0,34,0,1,1
5,188877,11,15,2,12,0,4,1,0,0,39,0,3,2
4,55395,15,1,3,8,4,4,1,0,0,39,0,2,1
4,161051,15,1,4,13,3,2,0,0,0,39,0,0,0
4,241844,11,15,5,6,3,2,1,0,0,39,0,1,1
4,232142,15,1,2,6,0,4,1,0,0,39,0,2,3
4,311534,15,1,2,3,0,4,1,0,0,39,0,2,2
6,128986,5,10,2,5,0,4,1,0,0,39,0,4,1
4,67019,11,15,4,8,1,4,0,0,0,39,0,0,1
4,208826,9,4,4,4,4,4,0,0,0,39,0,0,1
4,256813,12,5,2,10,0,4,1,0,1902,39,0,2,1
4,160919,11,15,0,8,4,4,0,0,0,39,0,2,1
4,107584,15,1,2,12,0,4,1,0,0,39,0,2,2
5,159472,11,15,2,12,0,4,1,0,0,39,0,3,1
4,408318,5,10,3,8,1,4,1,0,0,26,0,1,1
4,194956,11,15,2,7,0,4,1,0,0,39,0,3,1
7,21764,15,1,2,4,0,4,1,0,0,39,0,3,2
4,277347,11,15,2,3,0,4,1,0,0,39,0,2,1
4,104455,15,1,3,12,3,1,0,0,0,39,0,3,4
4,117584,12,5,4,10,1,2,0,0,0,39,0,1,0
4,131288,8,2,4,5,1,4,1,0,0,39,0,2,2
4,99014,15,1,0,8,3,4,0,0,0,39,0,2,1
4,141003,11,15,4,8,3,4,1,0,0,39,0,0,1
4,344014,15,1,0,13,4,2,0,0,1741,39,0,3,1
4,175600,8,2,0,12,1,4,1,0,0,39,0,2,2
2,240504,15,1,2,11,0,2,1,0,1902,39,0,1,2
4,174436,11,15,4,3,3,4,1,0,0,39,0,0,2
4,194869,15,1,4,12,1,4,1,0,0,39,0,1,1
4,164901,15,1,4,4,3,4,1,0,0,39,0,0,0
4,72886,9,4,2,4,0,4,1,0,0,39,0,3,1
5,130126,15,1,2,5,0,4,1,0,0,39,0,2,2
5,196514,9,4,4,10,1,4,1,0,0,39,0,2,1
4,103651,9,4,2,4,0,4,1,0,0,39,0,1,2
4,261419,9,4,4,12,3,4,1,0,0,39,0,0,2
4,206339,0,12,4,14,1,4,1,0,0,39,0,3,1
4,445365,9,4,4,1,1,4,1,0,0,39,0,1,1
4,227466,11,15,2,14,0,2,1,0,0,39,0,2,2
4,96854,11,15,0,8,4,4,1,0,0,39,0,2,1
4,163595,15,1,4,3,1,4,1,0,0,39,0,0,2
7,181096,9,4,4,10,3,2,1,0,0,39,0,0,0
4,95984,8,2,4,12,1,4,1,0,0,39,0,0,2
4,472517,8,2,0,8,1,4,0,0,0,39,0,2,0
2,60751,8,2,2,4,0,4,1,0,0,39,0,2,1
4,107302,9,4,2,12,0,4,1,0,0,39,0,1,1
4,106501,7,3,2,4,0,4,1,7688,0,39,0,2,2
4,32732,15,1,4,7,1,4,1,0,0,39,0,0,1
5,174789,11,15,2,12,0,4,1,0,0,39,0,1,2
4,301628,15,1,2,4,5,4,0,0,0,39,0,2,1
4,27436,11,15,0,8,1,4,0,0,0,39,0,1,1
4,93977,11,15,2,7,0,4,1,0,0,39,0,0,1
4,139127,11,15,0,8,1,4,0,0,0,39,0,3,1
4,258231,15,1,4,12,1,4,0,0,0,39,0,1,1
6,136309,1,13,4,12,3,4,1,0,0,39,0,0,1
4,266433,15,1,0,13,1,4,0,0,0,39,0,2,1
4,140363,11,15,2,3,0,4,1,0,0,39,0,3,2
4,179715,9,4,2,10,0,4,1,0,0,39,0,3,2
4,204816,15,1,2,4,0,4,1,0,0,39,0,3,1
4,35520,15,1,2,6,0,4,1,7688,0,39,0,3,1
4,101320,9,4,5,10,4,4,0,0,0,39,0,2,2
4,210857,15,1,2,4,0,4,1,0,1902,39,0,2,2
6,60949,8,2,2,3,0,4,1,0,0,39,0,2,1
2,139095,11,15,0,1,4,4,0,0,0,39,0,3,1
4,233493,11,15,2,7,0,4,1,0,1579,39,0,2,1
4,176249,11,15,4,3,1,4,1,0,1590,39,0,2,1
4,187746,15,1,4,8,3,4,0,0,0,39,0,1,1
4,49593,11,15,4,1,1,2,0,0,0,39,0,1,1
6,240160,11,15,4,3,1,4,1,0,0,39,0,0,1
4,76286,12,5,2,10,0,3,1,0,0,19,0,3,1
4,65225,15,1,4,8,3,4,0,0,0,39,0,0,0
4,225330,11,15,0,8,4,4,0,0,0,39,0,2,1
4,101562,9,4,4,12,1,4,0,0,0,39,0,1,2
6,27539,15,1,2,5,0,4,1,7688,0,39,0,3,3
2,227311,0,12,0,1,4,4,0,0,0,39,0,3,1
0,51260,11,15,4,0,1,2,1,0,0,39,0,1,1
4,256609,11,15,3,6,1,4,1,0,0,26,0,1,1
2,123939,11,15,4,1,1,4,0,0,0,39,0,1,1
1,203182,9,4,4,4,1,4,0,2174,0,39,0,0,1
4,111128,15,1,0,1,3,4,1,0,0,39,0,2,1
4,112451,11,15,4,8,1,0,1,0,0,39,0,2,1
0,177461,15,1,0,0,4,0,1,0,0,39,0,2,2
4,332155,11,15,4,6,2,4,1,0,0,39,0,0,0
2,178983,9,4,0,10,4,4,0,0,0,39,0,2,1
4,199392,4,9,0,7,2,4,0,0,0,27,0,3,1
4,311015,11,15,4,8,1,4,1,0,0,39,0,0,1
4,126038,15,1,4,8,3,4,0,0,0,39,0,0,0
4,402124,8,2,4,7,1,4,1,0,0,39,0,0,1
4,198660,11,15,2,6,0,4,1,0,0,39,0,1,1
0,228457,1,13,4,0,1,4,1,0,0,39,0,1,1
5,223267,11,15,2,3,0,4,1,2829,0,39,0,1,3
6,249046,15,1,4,8,3,4,1,0,0,39,0,0,1
6,127948,9,4,2,4,0,4,1,0,0,39,0,2,1
4,154785,15,1,4,1,4,1,0,0,0,3,0,1,1
4,248404,15,1,4,4,1,4,1,0,0,39,0,1,2
4,137978,9,4,2,4,0,4,1,0,0,39,0,1,1
4,144778,11,15,2,4,0,4,1,0,0,39,0,2,2
4,133250,15,1,2,3,0,4,1,0,0,39,0,1,2
4,402771,8,2,4,4,1,4,0,0,0,39,0,1,1
0,97075,11,15,0,0,4,4,0,0,0,39,0,2,1
4,116234,15,1,4,7,1,4,1,0,0,39,0,0,2
2,262818,9,4,4,10,3,4,1,0,0,13,0,0,1
4,138342,11,15,2,3,0,4,1,0,0,39,0,2,2
4,123374,9,4,2,10,0,4,1,0,0,39,0,2,2
4,202373,11,15,4,12,3,2,1,0,0,39,0,0,0
6,180522,11,15,2,12,0,4,1,0,0,39,0,3,3
2,140647,11,15,4,8,3,2,1,0,0,39,0,0,1
4,136898,8,2,6,4,4,4,0,0,0,0,0,2,2
4,140927,9,4,2,1,0,4,1,0,0,39,0,1,1
4,114055,8,2,4,10,4,4,0,3325,0,39,0,2,1
4,114222,8,2,0,4,1,4,1,0,0,39,0,2,1
5,51089,9,4,2,10,0,4,1,0,0,39,0,2,1
4,37353,15,1,2,6,0,4,1,0,0,39,0,2,2
2,379672,8,2,0,4,4,4,0,0,0,39,0,2,2
4,130727,11,15,6,1,1,4,0,2174,0,39,0,3,1
4,172046,9,4,2,4,0,4,1,0,0,39,0,3,2
4,228764,8,2,0,7,1,2,1,0,0,39,0,3,1
4,376393,11,15,4,1,3,4,0,0,0,39,0,0,1
4,185283,11,15,2,3,0,4,1,0,0,39,0,3,2
6,195789,12,5,2,4,0,4,1,0,0,39,0,3,1
4,243115,11,15,3,1,2,4,0,0,0,39,0,2,1
4,147558,15,1,0,12,1,4,0,7262,0,39,0,4,1
7,62865,15,1,4,1,1,4,0,0,0,39,0,0,0
6,275197,11,15,4,5,3,4,1,0,0,39,0,0,1
6,124015,12,5,5,10,1,4,1,0,0,39,0,3,1
5,282951,15,1,0,10,1,4,1,0,0,39,0,2,1
4,105253,12,5,2,10,0,4,1,0,1977,39,0,2,2
4,119164,11,15,4,4,2,4,1,0,0,0,0,1,1
6,263081,15,1,4,8,1,2,1,0,0,39,0,1,4
4,96062,9,4,2,10,0,4,1,0,0,39,0,3,1
4,44942,11,15,2,7,0,4,1,0,1848,39,0,2,2
1,127879,15,1,4,4,3,2,0,0,0,39,0,2,1
4,109633,11,15,0,8,1,4,0,0,0,39,0,2,1
4,109404,9,4,4,12,1,4,1,0,0,39,0,1,2
4,126677,11,15,2,7,0,4,1,3103,0,39,0,3,1
4,101113,11,15,2,14,0,4,1,0,0,39,0,3,3
4,117523,9,4,4,4,1,4,0,0,0,4,0,2,1
4,183523,12,5,2,10,0,4,1,0,1977,39,0,1,1
6,311231,11,15,2,5,0,4,1,0,0,39,0,2,1
4,459556,8,2,2,3,0,2,1,0,0,39,0,2,2
4,95551,15,1,0,12,1,4,0,0,0,39,0,2,2
4,126675,9,4,2,3,0,4,1,0,0,39,0,2,1
4,200246,15,1,2,3,0,4,1,0,0,39,0,1,1
4,108435,11,15,2,13,0,4,1,0,0,22,0,3,1
4,141332,1,13,4,12,3,2,1,0,0,39,0,0,0
4,117310,11,15,2,1,5,4,0,0,0,39,0,2,0
4,182380,11,15,0,3,1,4,1,0,0,39,0,1,1
0,226878,12,5,2,0,5,2,0,9386,0,23,0,3,2
4,123807,11,15,5,1,4,2,0,0,0,39,0,2,1
4,109539,11,15,4,12,1,4,0,0,0,39,0,2,1
2,38455,15,1,4,3,1,4,1,0,0,39,0,0,0
4,294209,11,15,0,10,1,4,0,0,0,39,0,3,2
4,130215,15,1,2,6,0,2,1,0,0,0,0,1,1
4,285294,7,3,4,1,4,2,0,0,0,39,0,1,1
4,168221,11,15,2,7,0,4,1,0,0,39,0,1,1
4,288907,11,15,0,3,1,4,1,4787,0,39,0,3,1
4,391349,9,4,4,12,1,4,0,0,0,39,0,1,2
4,170276,9,4,4,4,1,4,0,0,0,39,0,1,2
4,117963,11,15,4,7,2,4,1,0,0,39,0,1,2
2,68015,12,5,2,10,0,4,1,0,0,39,0,3,2
0,285208,15,1,4,0,3,4,0,0,0,39,0,0,1
4,181091,2,14,2,3,0,4,1,0,0,39,0,1,0
6,53956,15,1,2,7,0,4,1,0,0,39,0,2,2
1,198223,11,15,2,1,0,4,1,0,0,39,0,2,1
6,83601,14,6,6,10,1,4,1,1086,0,39,0,4,2
6,201579,4,9,4,10,4,4,1,0,0,26,0,1,0
4,137367,11,15,2,8,0,1,1,0,0,37,0,2,1
4,227325,7,3,4,8,1,4,1,0,0,34,0,1,2
4,129814,15,1,5,3,4,4,1,0,0,39,0,1,2
4,193050,15,1,0,1,4,4,0,0,0,39,0,1,0
4,204557,11,15,2,3,0,4,1,0,0,39,0,1,1
4,165743,6,11,2,6,0,4,1,0,0,39,0,2,1
6,48935,15,1,2,5,5,4,0,0,0,39,0,1,1
4,177906,15,1,2,4,0,4,1,6514,0,39,0,4,1
4,93985,15,1,4,8,3,4,1,0,0,39,0,0,1
4,148351,5,10,4,6,2,4,1,0,0,0,0,0,1
2,172646,6,11,2,4,0,4,1,0,0,39,0,3,1
4,145409,0,12,2,7,0,4,1,0,0,39,0,3,2
4,548568,12,5,2,12,0,4,1,0,0,39,0,2,2
4,117849,11,15,2,6,0,4,1,0,0,39,0,2,1
4,320425,15,1,4,10,3,4,1,0,0,39,0,0,1
4,158734,11,15,4,1,1,4,0,0,0,39,0,0,2
4,168416,11,15,3,9,1,4,0,0,0,31,0,3,1
6,33487,5,10,2,5,0,4,1,0,0,39,0,3,3
4,205072,11,15,4,12,1,4,1,0,0,39,0,1,2
4,210525,9,4,2,3,0,4,1,0,0,39,0,2,1
6,32948,9,4,2,5,0,4,1,0,0,39,0,2,2
5,196689,9,4,2,12,0,4,1,0,0,39,0,2,1
4,87032,11,15,6,1,1,4,0,0,0,39,0,3,1
5,325159,8,2,2,5,0,4,1,0,0,39,0,2,1
6,52131,15,1,4,4,1,4,1,0,0,39,0,2,1
4,266439,8,2,2,8,0,4,1,0,0,39,0,2,0
4,61850,12,5,4,12,2,4,0,0,0,39,0,0,1
4,163015,15,1,4,7,3,4,0,0,0,39,0,0,0
4,225135,11,15,4,7,4,4,0,0,0,39,0,0,1
5,109001,9,4,4,4,3,4,1,0,0,39,0,1,2
4,45796,11,15,2,12,0,4,1,0,0,39,0,1,1
4,214987,15,1,0,6,1,4,1,2174,0,39,0,1,1
4,311974,11,15,4,7,3,4,1,0,0,26,0,0,1
4,77404,15,1,2,4,0,4,1,0,0,39,0,2,2
4,153132,15,1,2,3,0,4,1,0,0,39,0,2,1
6,64631,9,4,2,4,0,4,1,0,0,39,0,2,1
4,151364,11,15,2,10,5,4,0,0,0,39,0,3,1
4,87487,9,4,4,10,3,4,0,0,0,39,0,0,2
6,200479,8,2,2,3,0,4,1,0,0,39,0,2,3
4,30740,11,15,4,13,1,4,0,0,0,39,0,4,0
4,153484,15,1,2,3,0,4,1,0,0,39,0,3,1
2,214385,12,5,4,10,1,2,0,0,0,39,0,1,1
0,565769,13,0,4,0,1,2,1,0,0,35,0,1,1
6,92162,11,15,0,3,1,4,1,0,0,39,0,2,1
4,210945,1,13,5,8,4,2,0,0,0,39,0,1,1
4,63105,11,15,4,3,1,4,1,0,0,39,0,2,2
4,185602,8,2,0,4,4,4,0,0,0,39,0,2,1
5,329980,9,4,2,12,0,4,1,15024,0,39,0,2,2
2,111712,11,15,2,4,0,4,1,0,0,39,0,4,1
2,48317,9,4,4,10,1,4,1,0,0,39,0,0,1
4,84661,15,1,0,3,3,4,1,0,0,39,0,2,1
4,121622,9,4,2,10,5,4,0,0,0,39,0,2,1
4,37514,15,1,4,1,3,4,1,0,0,39,0,0,1
4,174993,15,1,6,8,1,4,0,0,0,39,0,4,1
4,159472,5,10,2,14,0,4,1,0,0,39,0,3,1
2,195635,11,15,0,3,3,4,1,0,0,39,0,3,1
4,108282,9,4,2,4,0,4,1,0,0,39,0,2,2
4,55946,11,15,2,3,0,4,1,0,0,39,0,3,1
